45335174
48957726
60017059
43518612
62935935
47946223
25919702
45631074
8907764
25916451
88391438
45678879
79753402
80942300
35832209
40398333
83305352
7559343
14467783
43563897
54416342
39646219
1130436
60315170
78952176
86622249
46608621
56941656
2109606
2109606
43754564
43905705
25961446
55842536
32642628
69724267
39652375
80982814
54847692
54847691
45671554
78380776
32263987
82358228
75825524
83168728
7510967
87739161
51613981
80568855
87009337
45134822
88871622
19749067
50912319
51391170
52797630
45201233
54291439
82859639
61612504
88415196
52693391
82261823
76529167
54874499
86742177
59335201
73463268
32175536
83446312
84856708
79755774
2087522
19754775
19754774
88535016
42927921
7532315
10670650
48945700
34863983
7607020
43801442
59990050
83163411
80738913
54393888
75859447
4210189
6296688
78217421
45102861
45326639
51667641
6429677
51667644
8871901
11276628
32388805
18410967
44155621
45207531
18554107
50852445
16040829
78203642
48910755
4373676
25962780
50567376
59705515
22950813
51880048
58019854
29370477
83301218
85049961
53415085
5543628
7646101
29710122
32547424
39938274
5380472
45067015
54942869
17715000
45684224
45096352
44087743
86773498
47960678
44093090
43520049
25954852
88226595
44112278
75585820
86318561
45360847
86783319
62504265
86435569
53395329
51556703
40120185
26923375
19940339
57081473
45206818
8902850
18022819
86519561
27051873
54406610
29219397
44050136
55322189
83246367
50908922
71047625
10473975
45077716
86406342
22018425
45079999
45149221
45105215
58376439
88276919
45105214
53662925
64676091
8853761
26400303
53471629
56152908
53683226
26923025
5456838
52585868
5312981
56076065
58203956
83163219
50162506
59853773
47195158
59853772
48981040
8961469
88434234
54357875
5413744
84462493
32337329
4355260
40995536
67028654
69903217
77713177
75500490
9983209
41359107
78051891
23089772
86743952
75863989
51651491
59864303
52545492
8188225
2102483
24983831
44084780
88850394
23298181
18844631
83184712
15960458
75499351
83452501
16040071
28730334
83166526
59854676
44058428
55035334
40250493
76340379
51426141
52421121
18120022
18120022
47104397
8290487
51629240
47164450
50504133
82889148
83050405
83162662
59998399
83162661
20336530
1165913
26389217
49221380
75515609
59998400
77433116
